name	virus	subtype	length	sequence
718	HIV-1	11_cpx	400
722	HIV-1	11_cpx	400
703	HIV-1	02_AG	400
706	HIV-1	02_AG	400
725	HIV-1	G (check for 14_BG)	397
768	HIV-1	18_cpx	400
766	HIV-1	C (check for 31_BC)	400
714	HIV-1	11_cpx	400
783	HIV-1	A2	400
782	HIV-1	A2	400
720	HIV-1	11_cpx	400
705	HIV-1	02_AG	400
775	HIV-1	18_cpx	400
770	HIV-1	18_cpx	400
779	HIV-1	18_cpx	400
754	HIV-1	C (check for 31_BC)	400
773	HIV-1	18_cpx	400
633	HIV-1	35_AD	400
776	HIV-1	18_cpx	400
763	HIV-1	C (check for 31_BC)	400
774	HIV-1	18_cpx	400
767	HIV-1	18_cpx	398
713	HIV-1	11_cpx	400
778	HIV-1	18_cpx	400
717	HIV-1	11_cpx	400
728	HIV-1	G (check for 14_BG)	400
761	HIV-1	C (check for 31_BC)	400
721	HIV-1	11_cpx	400
656	HIV-1	D (check for 10_CD)	400
756	HIV-1	31_BC	400
769	HIV-1	18_cpx	400
715	HIV-1	11_cpx	400
755	HIV-1	C (check for 31_BC)	400
762	HIV-1	C (check for 31_BC)	400
753	HIV-1	C (check for 31_BC)	388
765	HIV-1	C (check for 31_BC)	400
751	HIV-1	C	399
759	HIV-1	C (check for 31_BC)	400
643	HIV-1	J	399
780	HIV-1	A1 (check for 18_cpx)	400
760	HIV-1	C (check for 31_BC)	400
757	HIV-1	31_BC	400
771	HIV-1	18_cpx	400
752	HIV-1	C	399
704	HIV-1	02_AG	400
772	HIV-1	18_cpx	400
707	HIV-1	02_AG	400
777	HIV-1	18_cpx	400
708	HIV-1	02_AG	400
807	HIV-1	F2	400
797	HIV-1	F2	400
709	HIV-1	02_AG	400
816	HIV-1	01_AE	400
798	HIV-1	F2	400
810	HIV-1	01_AE	400
812	HIV-1	01_AE	400
833	HIV-1	G	400
735	HIV-1	G (check for 14_BG)	400
804	HIV-1	F2	400
822	HIV-1	01_AE	400
800	HIV-1	F2	400
808	HIV-1	F2	400
661	HIV-1	10_CD	400
815	HIV-1	01_AE	400
831	HIV-1	G	400
781	HIV-1	A2	379
819	HIV-1	01_AE	400
827	HIV-1	G	393
814	HIV-1	01_AE	400
786	HIV-1	A2	400
828	HIV-1	G	400
791	HIV-1	A2	402
805	HIV-1	F2	400
793	HIV-1	A2	400
811	HIV-1	01_AE	400
803	HIV-1	F2	400
799	HIV-1	F2	400
785	HIV-1	A2	400
830	HIV-1	G	400
790	HIV-1	A2	400
820	HIV-1	01_AE	400
794	HIV-1	A2	400
824	HIV-1	G	400
758	HIV-1	31_BC	400
801	HIV-1	F2	400
792	HIV-1	A2	402
825	HIV-1	G	400
823	HIV-1	G	397
832	HIV-1	G	400
802	HIV-1	F2	400
787	HIV-1	A2	400
796	HIV-1	F2	400
817	HIV-1	01_AE	400
784	HIV-1	A2	400
809	HIV-1	01_AE	400
858	HIV-1	20_BG	400
870	HIV-1	13_cpx	400
